12,59,1
21,59,1
33,59,-1
41,59,1
43,59,-1
44,59,1
45,59,1
55,59,1
62,59,1
87,59,1
93,59,-1
99,59,1
10,60,1
12,60,1
19,60,1
23,60,1
31,60,1
36,60,1
46,60,1
55,60,1
69,60,1
71,60,1
84,60,-1
2,61,-1
12,61,1
19,61,1
27,61,1
29,61,-1
32,61,-1
36,61,1
38,61,1
39,61,1
41,61,1
55,61,1
87,61,1
89,61,-1
93,61,-1
6,62,1
13,62,-1
25,62,1
44,62,1
45,62,1
53,62,1
57,62,-1
76,62,1
87,62,1
14,63,1
22,63,-1
30,63,1
37,63,1
43,63,-1
51,63,-1
65,63,1
73,63,1
77,63,1
82,63,1
83,63,1
20,64,1
26,64,-1
28,64,1
30,64,1
65,64,1
75,64,-1
96,64,1
98,64,1
100,64,1
5,65,1
14,65,1
15,65,1
20,65,1
26,65,-1
47,65,1
51,65,-1
64,65,1
70,65,-1
77,65,1
92,65,1
100,65,1
17,66,1
22,66,-1
30,66,1
80,66,1
84,66,-1
92,66,1
98,66,1
3,67,1
4,67,1
8,67,1
12,67,1
15,67,1
26,67,-1
35,67,1
44,67,1
53,67,1
54,67,1
58,67,1
71,67,1
72,67,1
79,67,1
81,67,1
1,68,1
9,68,1
19,68,1
31,68,1
32,68,-1
34,68,1
46,68,1
60,68,1
69,68,1
78,68,1
84,68,-1
95,68,1
9,69,1
19,69,1
23,69,1
31,69,1
32,69,-1
34,69,1
46,69,1
47,69,1
52,69,-1
60,69,1
68,69,1
84,69,-1
95,69,1
5,70,1
14,70,1
17,70,1
22,70,-1
30,70,1
37,70,1
46,70,1
50,70,1
51,70,-1
63,70,1
65,70,1
83,70,1
92,70,1
100,70,1
4,71,1
12,71,1
33,71,-1
35,71,1
55,71,1
58,71,1
72,71,1
77,71,1
81,71,1
85,71,1
93,71,-1
4,72,1
7,72,1
11,72,1
18,72,1
54,72,1
71,72,1
81,72,1
86,72,1
90,72,1
6,73,1
10,73,1
14,73,1
52,73,-1
56,73,1
57,73,-1
63,73,1
76,73,1
78,73,1
82,73,1
87,73,1
88,73,1
94,73,1
7,74,1
18,74,1
21,74,1
24,74,1
42,74,1
47,74,1
48,74,1
84,74,-1
97,74,1
17,75,1
21,75,1
22,75,-1
27,75,1
28,75,1
30,75,1
37,75,1
39,75,1
40,75,-1
49,75,-1
50,75,1
66,75,1
80,75,1
92,75,1
96,75,1
98,75,1
100,75,1
10,76,1
23,76,1
25,76,1
28,76,1
30,76,1
40,76,-1
43,76,-1
57,76,-1
73,76,1
78,76,1
79,76,1
87,76,1
22,77,-1
40,77,-1
53,77,1
65,77,1
70,77,-1
6,78,1
10,78,1
11,78,1
56,78,1
73,78,1
88,78,1
90,78,1
94,78,1
3,79,1
8,79,1
13,79,-1
25,79,1
35,79,1
45,79,1
53,79,1
57,79,-1
58,79,1
62,79,1
67,79,1
81,79,1
5,80,1
9,80,1
17,80,1
28,80,1
30,80,1
43,80,-1
64,80,1
65,80,1
66,80,1
75,80,-1
88,80,1
92,80,1
96,80,1
97,80,1
98,80,1
100,80,1
3,81,1
4,81,1
11,81,1
16,81,1
35,81,1
53,81,1
58,81,1
67,81,1
71,81,1
72,81,1
75,81,-1
79,81,1
83,81,1
85,81,1
14,82,1
27,82,1
37,82,1
39,82,1
51,82,-1
70,82,-1
93,82,-1
5,83,1
9,83,1
17,83,1
22,83,-1
25,83,1
30,83,1
37,83,1
43,83,-1
50,83,1
63,83,1
64,83,1
65,83,1
66,83,1
73,83,1
75,83,-1
76,83,1
77,83,1
1,84,1
9,84,1
15,84,1
31,84,1
32,84,-1
34,84,1
42,84,1
46,84,1
47,84,1
60,84,1
68,84,1
69,84,1
95,84,1
1,85,1
4,85,1
31,85,1
32,85,-1
33,85,-1
42,85,1
55,85,1
60,85,1
68,85,1
69,85,1
71,85,1
84,85,-1
95,85,1
13,86,-1
15,86,1
20,86,1
32,86,-1
40,86,-1
45,86,1
48,86,1
53,86,1
77,86,1
79,86,1
91,86,1
97,86,1
10,87,1
29,87,-1
44,87,1
55,87,1
57,87,-1
61,87,1
62,87,1
73,87,1
94,87,1
99,87,1
10,88,1
14,88,1
23,88,1
39,88,1
49,88,-1
52,88,-1
54,88,1
56,88,1
73,88,1
76,88,1
77,88,1
78,88,1
94,88,1
13,89,-1
29,89,-1
41,89,1
55,89,1
61,89,1
62,89,1
87,89,1
99,89,1
6,90,1
7,90,1
10,90,1
11,90,1
18,90,1
26,90,-1
42,90,1
48,90,1
56,90,1
72,90,1
78,90,1
88,90,1
94,90,1
2,91,-1
3,91,1
8,91,1
15,91,1
17,91,1
20,91,1
30,91,1
35,91,1
37,91,1
40,91,-1
44,91,1
49,91,-1
50,91,1
52,91,-1
53,91,1
67,91,1
70,91,-1
75,91,-1
77,91,1
79,91,1
86,91,1
98,91,1
14,92,1
22,92,-1
28,92,1
37,92,1
50,92,1
51,92,-1
65,92,1
66,92,1
75,92,-1
80,92,1
83,92,1
96,92,1
98,92,1
100,92,1
13,93,-1
17,93,1
27,93,1
29,93,-1
33,93,-1
36,93,1
39,93,1
41,93,1
45,93,1
55,93,1
59,93,-1
61,93,1
77,93,1
87,93,1
89,93,-1
99,93,1
7,94,1
10,94,1
11,94,1
15,94,1
26,94,-1
72,94,1
73,94,1
78,94,1
88,94,1
90,94,1
1,95,1
9,95,1
26,95,-1
31,95,1
32,95,-1
42,95,1
68,95,1
69,95,1
84,95,-1
85,95,1
9,96,1
28,96,1
30,96,1
33,96,-1
49,96,-1
64,96,1
75,96,-1
80,96,1
81,96,1
83,96,1
92,96,1
98,96,1
100,96,1
15,97,1
16,97,1
20,97,1
21,97,1
24,97,1
25,97,1
29,97,-1
38,97,1
41,97,1
42,97,1
47,97,1
52,97,-1
61,97,1
72,97,1
76,97,1
84,97,-1
89,97,-1
91,97,1
17,98,1
28,98,1
30,98,1
43,98,-1
49,98,-1
64,98,1
66,98,1
75,98,-1
76,98,1
80,98,1
92,98,1
96,98,1
100,98,1
5,99,1
12,99,1
22,99,-1
25,99,1
29,99,-1
32,99,-1
41,99,1
43,99,-1
50,99,1
51,99,-1
55,99,1
59,99,-1
61,99,1
62,99,1
76,99,1
83,99,1
89,99,-1
5,100,1
14,100,1
17,100,1
22,100,-1
24,100,1
28,100,1
43,100,-1
49,100,-1
50,100,1
63,100,1
64,100,1
66,100,1
75,100,-1
80,100,1
83,100,1
84,100,-1
92,100,1
96,100,1
98,100,1
